GPIO.050.000.1:DATAOUT.0 HMC.025.000:DDIOPHYDQDIN.0
GPIO.089.059.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.38
GPIO.089.059.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.39
GPIO.089.059.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.40
GPIO.089.059.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.41
GPIO.089.059.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.42
GPIO.089.059.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.43
GPIO.089.059.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.44
GPIO.089.059.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.45
GPIO.089.059.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.46
GPIO.089.059.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.47
GPIO.089.058.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.48
GPIO.089.058.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.49
GPIO.089.058.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.50
GPIO.089.058.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.51
GPIO.089.057.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.52
GPIO.089.057.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.53
GPIO.089.057.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.54
GPIO.089.057.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.55
GPIO.089.057.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.56
GPIO.089.057.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.57
GPIO.089.057.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.58
GPIO.089.057.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.59
GPIO.089.057.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.60
GPIO.089.057.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.61
GPIO.089.057.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.62
GPIO.089.057.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.63
GPIO.089.056.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.64
GPIO.089.056.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.65
GPIO.089.056.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.66
GPIO.089.056.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.67
GPIO.089.052.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.72
GPIO.089.052.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.73
GPIO.089.052.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.74
GPIO.089.052.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.75
GPIO.089.052.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.76
GPIO.089.052.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.77
GPIO.089.052.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.78
GPIO.089.052.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.79
GPIO.089.052.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.80
GPIO.089.052.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.81
GPIO.089.052.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.82
GPIO.089.052.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.83
GPIO.089.051.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.84
GPIO.089.051.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.85
GPIO.089.051.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.86
GPIO.089.051.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.87
GPIO.089.050.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.88
GPIO.089.050.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.89
GPIO.089.050.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.90
GPIO.089.050.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.91
GPIO.089.050.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.92
GPIO.089.050.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.93
GPIO.089.050.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.94
GPIO.089.050.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.95
GPIO.089.050.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.96
GPIO.089.050.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.97
GPIO.089.050.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.98
GPIO.089.050.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.99
GPIO.089.049.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.100
GPIO.089.049.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.101
GPIO.089.049.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.102
GPIO.089.049.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.103
GPIO.089.045.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.108
GPIO.089.045.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.109
GPIO.089.045.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.110
GPIO.089.045.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.111
GPIO.089.045.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.112
GPIO.089.045.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.113
GPIO.089.045.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.114
GPIO.089.045.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.115
GPIO.089.045.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.116
GPIO.089.045.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.117
GPIO.089.045.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.118
GPIO.089.045.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.119
GPIO.089.044.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.120
GPIO.089.044.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.121
GPIO.089.044.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.122
GPIO.089.044.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.123
GPIO.089.043.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.124
GPIO.089.043.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.125
GPIO.089.043.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.126
GPIO.089.043.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.127
GPIO.089.043.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.128
GPIO.089.043.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.129
GPIO.089.043.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.130
GPIO.089.043.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.131
GPIO.089.043.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.132
GPIO.089.043.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.133
GPIO.089.043.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.134
GPIO.089.043.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.135
GPIO.089.042.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.136
GPIO.089.042.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.137
GPIO.089.042.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.138
GPIO.089.042.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.139
GPIO.089.039.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.144
GPIO.089.039.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.145
GPIO.089.039.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.146
GPIO.089.039.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.147
GPIO.089.039.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.148
GPIO.089.039.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.149
GPIO.089.039.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.150
GPIO.089.039.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.151
GPIO.089.039.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.152
GPIO.089.039.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.153
GPIO.089.039.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.154
GPIO.089.039.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.155
GPIO.089.038.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.156
GPIO.089.038.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.157
GPIO.089.038.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.158
GPIO.089.038.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.159
GPIO.089.037.1:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.160
GPIO.089.037.1:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.161
GPIO.089.037.1:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.162
GPIO.089.037.1:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.163
GPIO.089.037.0:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.164
GPIO.089.037.0:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.165
GPIO.089.037.0:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.166
GPIO.089.037.0:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.167
GPIO.089.037.2:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.168
GPIO.089.037.2:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.169
GPIO.089.037.2:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.170
GPIO.089.037.2:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.171
GPIO.089.036.3:DATAOUT.0 HMC.089.080:DDIOPHYDQDIN.172
GPIO.089.036.3:DATAOUT.1 HMC.089.080:DDIOPHYDQDIN.173
GPIO.089.036.3:DATAOUT.2 HMC.089.080:DDIOPHYDQDIN.174
GPIO.089.036.3:DATAOUT.3 HMC.089.080:DDIOPHYDQDIN.175
HMC.089.080:PHYDDIOADDRACLR.0 GPIO.089.071.2:ACLR
HMC.089.080:PHYDDIOADDRACLR.1 GPIO.089.071.3:ACLR
HMC.089.080:PHYDDIOADDRACLR.2 GPIO.089.072.2:ACLR
HMC.089.080:PHYDDIOADDRACLR.3 GPIO.089.072.3:ACLR
HMC.089.080:PHYDDIOADDRACLR.4 GPIO.089.072.0:ACLR
HMC.089.080:PHYDDIOADDRACLR.5 GPIO.089.072.1:ACLR
HMC.089.080:PHYDDIOADDRACLR.6 GPIO.089.073.2:ACLR
HMC.089.080:PHYDDIOADDRACLR.7 GPIO.089.073.3:ACLR
HMC.089.080:PHYDDIOADDRACLR.8 GPIO.089.078.0:ACLR
HMC.089.080:PHYDDIOADDRACLR.9 GPIO.089.078.1:ACLR
HMC.089.080:PHYDDIOADDRACLR.10 GPIO.089.078.2:ACLR
HMC.089.080:PHYDDIOADDRACLR.11 GPIO.089.078.3:ACLR
HMC.089.080:PHYDDIOADDRACLR.12 GPIO.089.079.2:ACLR
HMC.089.080:PHYDDIOADDRACLR.13 GPIO.089.079.3:ACLR
HMC.089.080:PHYDDIOADDRACLR.14 GPIO.089.080.0:ACLR
HMC.089.080:PHYDDIOADDRACLR.15 GPIO.089.080.1:ACLR
HMC.089.080:PHYDDIOADDRDOUT.0 GPIO.089.071.2:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.1 GPIO.089.071.2:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.2 GPIO.089.071.2:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.3 GPIO.089.071.2:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.4 GPIO.089.071.3:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.5 GPIO.089.071.3:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.6 GPIO.089.071.3:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.7 GPIO.089.071.3:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.8 GPIO.089.072.2:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.9 GPIO.089.072.2:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.10 GPIO.089.072.2:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.11 GPIO.089.072.2:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.12 GPIO.089.072.3:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.13 GPIO.089.072.3:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.14 GPIO.089.072.3:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.15 GPIO.089.072.3:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.16 GPIO.089.072.0:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.17 GPIO.089.072.0:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.18 GPIO.089.072.0:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.19 GPIO.089.072.0:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.20 GPIO.089.072.1:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.21 GPIO.089.072.1:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.22 GPIO.089.072.1:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.23 GPIO.089.072.1:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.24 GPIO.089.073.2:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.25 GPIO.089.073.2:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.26 GPIO.089.073.2:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.27 GPIO.089.073.2:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.28 GPIO.089.073.3:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.29 GPIO.089.073.3:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.30 GPIO.089.073.3:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.31 GPIO.089.073.3:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.32 GPIO.089.078.0:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.33 GPIO.089.078.0:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.34 GPIO.089.078.0:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.35 GPIO.089.078.0:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.36 GPIO.089.078.1:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.37 GPIO.089.078.1:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.38 GPIO.089.078.1:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.39 GPIO.089.078.1:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.40 GPIO.089.078.2:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.41 GPIO.089.078.2:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.42 GPIO.089.078.2:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.43 GPIO.089.078.2:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.44 GPIO.089.078.3:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.45 GPIO.089.078.3:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.46 GPIO.089.078.3:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.47 GPIO.089.078.3:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.48 GPIO.089.079.2:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.49 GPIO.089.079.2:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.50 GPIO.089.079.2:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.51 GPIO.089.079.2:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.52 GPIO.089.079.3:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.53 GPIO.089.079.3:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.54 GPIO.089.079.3:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.55 GPIO.089.079.3:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.56 GPIO.089.080.0:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.57 GPIO.089.080.0:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.58 GPIO.089.080.0:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.59 GPIO.089.080.0:DATAIN.3
HMC.089.080:PHYDDIOADDRDOUT.60 GPIO.089.080.1:DATAIN.0
HMC.089.080:PHYDDIOADDRDOUT.61 GPIO.089.080.1:DATAIN.1
HMC.089.080:PHYDDIOADDRDOUT.62 GPIO.089.080.1:DATAIN.2
HMC.089.080:PHYDDIOADDRDOUT.63 GPIO.089.080.1:DATAIN.3
HMC.089.080:PHYDDIOBAACLR GPIO.089.074.1:ACLR
HMC.089.080:PHYDDIOBADOUT.0 GPIO.089.074.2:DATAIN.0
HMC.089.080:PHYDDIOBADOUT.1 GPIO.089.074.2:DATAIN.1
HMC.089.080:PHYDDIOBADOUT.2 GPIO.089.074.2:DATAIN.2
HMC.089.080:PHYDDIOBADOUT.3 GPIO.089.074.2:DATAIN.3
HMC.089.080:PHYDDIOCASNACLR GPIO.089.077.2:ACLR
HMC.089.080:PHYDDIOCASNDOUT.0 GPIO.089.077.2:DATAIN.0
HMC.089.080:PHYDDIOCASNDOUT.1 GPIO.089.077.2:DATAIN.1
HMC.089.080:PHYDDIOCASNDOUT.2 GPIO.089.077.2:DATAIN.2
HMC.089.080:PHYDDIOCASNDOUT.3 GPIO.089.077.2:DATAIN.3
HMC.089.080:PHYDDIOCKDOUT.0 GPIO.089.073.0:DATAIN.0
HMC.089.080:PHYDDIOCKDOUT.1 GPIO.089.073.0:DATAIN.1
HMC.089.080:PHYDDIOCKDOUT.2 GPIO.089.073.0:DATAIN.2
HMC.089.080:PHYDDIOCKDOUT.3 GPIO.089.073.0:DATAIN.3
HMC.089.080:PHYDDIOCKEACLR.0 GPIO.089.057.3:ACLR
HMC.089.080:PHYDDIOCKEACLR.1 GPIO.089.058.2:ACLR
HMC.089.080:PHYDDIOCKEDOUT.0 GPIO.089.057.3:DATAIN.0
HMC.089.080:PHYDDIOCKEDOUT.1 GPIO.089.057.3:DATAIN.1
HMC.089.080:PHYDDIOCKEDOUT.2 GPIO.089.057.3:DATAIN.2
HMC.089.080:PHYDDIOCKEDOUT.3 GPIO.089.057.3:DATAIN.3
HMC.089.080:PHYDDIOCKEDOUT.4 GPIO.089.058.2:DATAIN.0
HMC.089.080:PHYDDIOCKEDOUT.5 GPIO.089.058.2:DATAIN.1
HMC.089.080:PHYDDIOCKEDOUT.6 GPIO.089.058.2:DATAIN.2
HMC.089.080:PHYDDIOCKEDOUT.7 GPIO.089.058.2:DATAIN.3
HMC.089.080:PHYDDIOCKNDOUT.0 GPIO.089.073.1:DATAIN.0
HMC.089.080:PHYDDIOCKNDOUT.1 GPIO.089.073.1:DATAIN.1
HMC.089.080:PHYDDIOCKNDOUT.2 GPIO.089.073.1:DATAIN.2
HMC.089.080:PHYDDIOCKNDOUT.3 GPIO.089.073.1:DATAIN.3
HMC.089.080:PHYDDIOCSNACLR.0 GPIO.089.079.0:ACLR
HMC.089.080:PHYDDIOCSNACLR.1 GPIO.089.079.1:ACLR
HMC.089.080:PHYDDIOCSNDOUT.0 GPIO.089.079.0:DATAIN.0
HMC.089.080:PHYDDIOCSNDOUT.1 GPIO.089.079.0:DATAIN.1
HMC.089.080:PHYDDIOCSNDOUT.2 GPIO.089.079.0:DATAIN.2
HMC.089.080:PHYDDIOCSNDOUT.3 GPIO.089.079.0:DATAIN.3
HMC.089.080:PHYDDIOCSNDOUT.4 GPIO.089.079.1:DATAIN.0
HMC.089.080:PHYDDIOCSNDOUT.5 GPIO.089.079.1:DATAIN.1
HMC.089.080:PHYDDIOCSNDOUT.6 GPIO.089.079.1:DATAIN.2
HMC.089.080:PHYDDIOCSNDOUT.7 GPIO.089.079.1:DATAIN.3
HMC.089.080:PHYDDIODMDOUT.0 GPIO.089.063.2:DATAIN.0
HMC.089.080:PHYDDIODMDOUT.1 GPIO.089.063.2:DATAIN.1
HMC.089.080:PHYDDIODMDOUT.2 GPIO.089.063.2:DATAIN.2
HMC.089.080:PHYDDIODMDOUT.3 GPIO.089.063.2:DATAIN.3
HMC.089.080:PHYDDIODMDOUT.4 GPIO.089.056.2:DATAIN.0
HMC.089.080:PHYDDIODMDOUT.5 GPIO.089.056.2:DATAIN.1
HMC.089.080:PHYDDIODMDOUT.6 GPIO.089.056.2:DATAIN.2
HMC.089.080:PHYDDIODMDOUT.7 GPIO.089.056.2:DATAIN.3
HMC.089.080:PHYDDIODMDOUT.8 GPIO.089.049.2:DATAIN.0
HMC.089.080:PHYDDIODMDOUT.9 GPIO.089.049.2:DATAIN.1
HMC.089.080:PHYDDIODMDOUT.10 GPIO.089.049.2:DATAIN.2
HMC.089.080:PHYDDIODMDOUT.11 GPIO.089.049.2:DATAIN.3
HMC.089.080:PHYDDIODMDOUT.12 GPIO.089.042.2:DATAIN.0
HMC.089.080:PHYDDIODMDOUT.13 GPIO.089.042.2:DATAIN.1
HMC.089.080:PHYDDIODMDOUT.14 GPIO.089.042.2:DATAIN.2
HMC.089.080:PHYDDIODMDOUT.15 GPIO.089.042.2:DATAIN.3
HMC.089.080:PHYDDIODMDOUT.16 GPIO.089.036.2:DATAIN.0
HMC.089.080:PHYDDIODMDOUT.17 GPIO.089.036.2:DATAIN.1
HMC.089.080:PHYDDIODMDOUT.18 GPIO.089.036.2:DATAIN.2
HMC.089.080:PHYDDIODMDOUT.19 GPIO.089.036.2:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.0 GPIO.089.066.1:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.1 GPIO.089.066.1:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.2 GPIO.089.066.1:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.3 GPIO.089.066.1:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.4 GPIO.089.066.0:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.5 GPIO.089.066.0:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.6 GPIO.089.066.0:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.7 GPIO.089.066.0:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.8 GPIO.089.066.2:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.9 GPIO.089.066.2:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.10 GPIO.089.066.2:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.11 GPIO.089.066.2:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.12 GPIO.089.065.3:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.13 GPIO.089.065.3:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.14 GPIO.089.065.3:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.15 GPIO.089.065.3:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.16 GPIO.089.064.1:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.17 GPIO.089.064.1:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.18 GPIO.089.064.1:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.19 GPIO.089.064.1:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.20 GPIO.089.064.0:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.21 GPIO.089.064.0:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.22 GPIO.089.064.0:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.23 GPIO.089.064.0:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.24 GPIO.089.064.2:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.25 GPIO.089.064.2:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.26 GPIO.089.064.2:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.27 GPIO.089.064.2:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.28 GPIO.089.063.3:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.29 GPIO.089.063.3:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.30 GPIO.089.063.3:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.31 GPIO.089.063.3:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.36 GPIO.089.059.1:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.37 GPIO.089.059.1:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.38 GPIO.089.059.1:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.39 GPIO.089.059.1:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.40 GPIO.089.059.0:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.41 GPIO.089.059.0:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.42 GPIO.089.059.0:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.43 GPIO.089.059.0:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.44 GPIO.089.059.2:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.45 GPIO.089.059.2:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.46 GPIO.089.059.2:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.47 GPIO.089.059.2:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.48 GPIO.089.058.3:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.49 GPIO.089.058.3:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.50 GPIO.089.058.3:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.51 GPIO.089.058.3:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.52 GPIO.089.057.1:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.53 GPIO.089.057.1:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.54 GPIO.089.057.1:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.55 GPIO.089.057.1:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.56 GPIO.089.057.0:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.57 GPIO.089.057.0:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.58 GPIO.089.057.0:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.59 GPIO.089.057.0:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.60 GPIO.089.057.2:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.61 GPIO.089.057.2:DATAIN.1
HMC.089.080:PHYDDIODQDOUT.62 GPIO.089.057.2:DATAIN.2
HMC.089.080:PHYDDIODQDOUT.63 GPIO.089.057.2:DATAIN.3
HMC.089.080:PHYDDIODQDOUT.64 GPIO.089.056.3:DATAIN.0
HMC.089.080:PHYDDIODQDOUT.65 GPIO.089.056.3:DATAIN.1
