GPIO.050.000.1:DATAOUT.0 HMC.025.000:DDIOPHYDQDIN.0
GPIO.054.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.26
GPIO.054.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.27
GPIO.056.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.28
GPIO.056.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.29
GPIO.056.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.30
GPIO.056.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.31
GPIO.058.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.36
GPIO.058.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.37
GPIO.058.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.38
GPIO.058.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.39
GPIO.058.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.40
GPIO.058.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.41
GPIO.058.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.42
GPIO.058.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.43
GPIO.058.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.44
GPIO.058.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.45
GPIO.058.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.46
GPIO.058.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.47
GPIO.060.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.48
GPIO.060.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.49
GPIO.060.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.50
GPIO.060.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.51
GPIO.062.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.52
GPIO.062.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.53
GPIO.062.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.54
GPIO.062.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.55
GPIO.062.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.56
GPIO.062.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.57
GPIO.062.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.58
GPIO.062.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.59
GPIO.062.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.60
GPIO.062.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.61
GPIO.062.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.62
GPIO.062.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.63
GPIO.064.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.64
GPIO.064.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.65
GPIO.064.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.66
GPIO.064.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.67
GPIO.066.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.72
GPIO.066.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.73
GPIO.066.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.74
GPIO.066.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.75
GPIO.066.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.76
GPIO.066.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.77
GPIO.066.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.78
GPIO.066.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.79
GPIO.066.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.80
GPIO.066.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.81
GPIO.066.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.82
GPIO.066.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.83
GPIO.068.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.84
GPIO.068.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.85
GPIO.068.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.86
GPIO.068.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.87
GPIO.070.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.88
GPIO.070.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.89
GPIO.070.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.90
GPIO.070.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.91
GPIO.070.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.92
GPIO.070.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.93
GPIO.070.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.94
GPIO.070.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.95
GPIO.070.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.96
GPIO.070.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.97
GPIO.070.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.98
GPIO.070.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.99
GPIO.072.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.100
GPIO.072.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.101
GPIO.072.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.102
GPIO.072.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.103
GPIO.074.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.108
GPIO.074.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.109
GPIO.074.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.110
GPIO.074.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.111
GPIO.074.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.112
GPIO.074.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.113
GPIO.074.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.114
GPIO.074.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.115
GPIO.074.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.116
GPIO.074.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.117
GPIO.074.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.118
GPIO.074.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.119
GPIO.076.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.120
GPIO.076.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.121
GPIO.076.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.122
GPIO.076.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.123
GPIO.078.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.124
GPIO.078.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.125
GPIO.078.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.126
GPIO.078.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.127
GPIO.078.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.128
GPIO.078.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.129
GPIO.078.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.130
GPIO.078.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.131
GPIO.078.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.132
GPIO.078.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.133
GPIO.078.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.134
GPIO.078.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.135
GPIO.080.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.136
GPIO.080.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.137
GPIO.080.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.138
GPIO.080.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.139
GPIO.082.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.144
GPIO.082.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.145
GPIO.082.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.146
GPIO.082.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.147
GPIO.082.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.148
GPIO.082.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.149
GPIO.082.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.150
GPIO.082.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.151
GPIO.082.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.152
GPIO.082.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.153
GPIO.082.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.154
GPIO.082.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.155
GPIO.084.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.156
GPIO.084.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.157
GPIO.084.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.158
GPIO.084.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.159
GPIO.086.081.1:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.160
GPIO.086.081.1:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.161
GPIO.086.081.1:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.162
GPIO.086.081.1:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.163
GPIO.086.081.0:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.164
GPIO.086.081.0:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.165
GPIO.086.081.0:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.166
GPIO.086.081.0:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.167
GPIO.086.081.2:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.168
GPIO.086.081.2:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.169
GPIO.086.081.2:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.170
GPIO.086.081.2:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.171
GPIO.088.081.3:DATAOUT.0 HMC.025.081:DDIOPHYDQDIN.172
GPIO.088.081.3:DATAOUT.1 HMC.025.081:DDIOPHYDQDIN.173
GPIO.088.081.3:DATAOUT.2 HMC.025.081:DDIOPHYDQDIN.174
GPIO.088.081.3:DATAOUT.3 HMC.025.081:DDIOPHYDQDIN.175
HMC.025.081:PHYDDIOADDRACLR.0 GPIO.040.081.2:ACLR
HMC.025.081:PHYDDIOADDRACLR.1 GPIO.040.081.3:ACLR
HMC.025.081:PHYDDIOADDRACLR.2 GPIO.038.081.2:ACLR
HMC.025.081:PHYDDIOADDRACLR.3 GPIO.038.081.3:ACLR
HMC.025.081:PHYDDIOADDRACLR.4 GPIO.038.081.0:ACLR
HMC.025.081:PHYDDIOADDRACLR.5 GPIO.038.081.1:ACLR
HMC.025.081:PHYDDIOADDRACLR.6 GPIO.036.081.2:ACLR
HMC.025.081:PHYDDIOADDRACLR.7 GPIO.036.081.3:ACLR
HMC.025.081:PHYDDIOADDRACLR.8 GPIO.030.081.0:ACLR
HMC.025.081:PHYDDIOADDRACLR.9 GPIO.030.081.1:ACLR
HMC.025.081:PHYDDIOADDRACLR.10 GPIO.030.081.2:ACLR
HMC.025.081:PHYDDIOADDRACLR.11 GPIO.030.081.3:ACLR
HMC.025.081:PHYDDIOADDRACLR.12 GPIO.028.081.2:ACLR
HMC.025.081:PHYDDIOADDRACLR.13 GPIO.028.081.3:ACLR
HMC.025.081:PHYDDIOADDRACLR.14 GPIO.026.081.0:ACLR
HMC.025.081:PHYDDIOADDRACLR.15 GPIO.026.081.1:ACLR
HMC.025.081:PHYDDIOADDRDOUT.0 GPIO.040.081.2:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.1 GPIO.040.081.2:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.2 GPIO.040.081.2:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.3 GPIO.040.081.2:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.4 GPIO.040.081.3:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.5 GPIO.040.081.3:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.6 GPIO.040.081.3:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.7 GPIO.040.081.3:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.8 GPIO.038.081.2:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.9 GPIO.038.081.2:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.10 GPIO.038.081.2:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.11 GPIO.038.081.2:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.12 GPIO.038.081.3:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.13 GPIO.038.081.3:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.14 GPIO.038.081.3:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.15 GPIO.038.081.3:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.16 GPIO.038.081.0:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.17 GPIO.038.081.0:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.18 GPIO.038.081.0:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.19 GPIO.038.081.0:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.20 GPIO.038.081.1:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.21 GPIO.038.081.1:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.22 GPIO.038.081.1:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.23 GPIO.038.081.1:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.24 GPIO.036.081.2:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.25 GPIO.036.081.2:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.26 GPIO.036.081.2:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.27 GPIO.036.081.2:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.28 GPIO.036.081.3:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.29 GPIO.036.081.3:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.30 GPIO.036.081.3:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.31 GPIO.036.081.3:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.32 GPIO.030.081.0:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.33 GPIO.030.081.0:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.34 GPIO.030.081.0:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.35 GPIO.030.081.0:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.36 GPIO.030.081.1:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.37 GPIO.030.081.1:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.38 GPIO.030.081.1:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.39 GPIO.030.081.1:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.40 GPIO.030.081.2:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.41 GPIO.030.081.2:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.42 GPIO.030.081.2:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.43 GPIO.030.081.2:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.44 GPIO.030.081.3:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.45 GPIO.030.081.3:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.46 GPIO.030.081.3:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.47 GPIO.030.081.3:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.48 GPIO.028.081.2:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.49 GPIO.028.081.2:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.50 GPIO.028.081.2:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.51 GPIO.028.081.2:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.52 GPIO.028.081.3:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.53 GPIO.028.081.3:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.54 GPIO.028.081.3:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.55 GPIO.028.081.3:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.56 GPIO.026.081.0:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.57 GPIO.026.081.0:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.58 GPIO.026.081.0:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.59 GPIO.026.081.0:DATAIN.3
HMC.025.081:PHYDDIOADDRDOUT.60 GPIO.026.081.1:DATAIN.0
HMC.025.081:PHYDDIOADDRDOUT.61 GPIO.026.081.1:DATAIN.1
HMC.025.081:PHYDDIOADDRDOUT.62 GPIO.026.081.1:DATAIN.2
HMC.025.081:PHYDDIOADDRDOUT.63 GPIO.026.081.1:DATAIN.3
HMC.025.081:PHYDDIOBAACLR GPIO.034.081.1:ACLR
HMC.025.081:PHYDDIOBADOUT.0 GPIO.034.081.2:DATAIN.0
HMC.025.081:PHYDDIOBADOUT.1 GPIO.034.081.2:DATAIN.1
HMC.025.081:PHYDDIOBADOUT.2 GPIO.034.081.2:DATAIN.2
HMC.025.081:PHYDDIOBADOUT.3 GPIO.034.081.2:DATAIN.3
HMC.025.081:PHYDDIOBADOUT.4 GPIO.034.081.0:DATAIN.0
HMC.025.081:PHYDDIOBADOUT.5 GPIO.034.081.0:DATAIN.1
HMC.025.081:PHYDDIOBADOUT.6 GPIO.034.081.0:DATAIN.2
HMC.025.081:PHYDDIOBADOUT.7 GPIO.034.081.0:DATAIN.3
HMC.025.081:PHYDDIOBADOUT.8 GPIO.034.081.1:DATAIN.0
HMC.025.081:PHYDDIOBADOUT.9 GPIO.034.081.1:DATAIN.1
HMC.025.081:PHYDDIOBADOUT.10 GPIO.034.081.1:DATAIN.2
HMC.025.081:PHYDDIOBADOUT.11 GPIO.034.081.1:DATAIN.3
HMC.025.081:PHYDDIOCASNACLR GPIO.032.081.2:ACLR
HMC.025.081:PHYDDIOCASNDOUT.0 GPIO.032.081.2:DATAIN.0
HMC.025.081:PHYDDIOCASNDOUT.1 GPIO.032.081.2:DATAIN.1
HMC.025.081:PHYDDIOCASNDOUT.2 GPIO.032.081.2:DATAIN.2
HMC.025.081:PHYDDIOCASNDOUT.3 GPIO.032.081.2:DATAIN.3
HMC.025.081:PHYDDIOCKDOUT.0 GPIO.036.081.0:DATAIN.0
HMC.025.081:PHYDDIOCKDOUT.1 GPIO.036.081.0:DATAIN.1
HMC.025.081:PHYDDIOCKDOUT.2 GPIO.036.081.0:DATAIN.2
HMC.025.081:PHYDDIOCKDOUT.3 GPIO.036.081.0:DATAIN.3
HMC.025.081:PHYDDIOCKEACLR.0 GPIO.062.081.3:ACLR
HMC.025.081:PHYDDIOCKEACLR.1 GPIO.060.081.2:ACLR
HMC.025.081:PHYDDIOCKEDOUT.0 GPIO.062.081.3:DATAIN.0
HMC.025.081:PHYDDIOCKEDOUT.1 GPIO.062.081.3:DATAIN.1
HMC.025.081:PHYDDIOCKEDOUT.2 GPIO.062.081.3:DATAIN.2
HMC.025.081:PHYDDIOCKEDOUT.3 GPIO.062.081.3:DATAIN.3
HMC.025.081:PHYDDIOCKEDOUT.4 GPIO.060.081.2:DATAIN.0
HMC.025.081:PHYDDIOCKEDOUT.5 GPIO.060.081.2:DATAIN.1
HMC.025.081:PHYDDIOCKEDOUT.6 GPIO.060.081.2:DATAIN.2
HMC.025.081:PHYDDIOCKEDOUT.7 GPIO.060.081.2:DATAIN.3
HMC.025.081:PHYDDIOCKNDOUT.0 GPIO.036.081.1:DATAIN.0
HMC.025.081:PHYDDIOCKNDOUT.1 GPIO.036.081.1:DATAIN.1
HMC.025.081:PHYDDIOCKNDOUT.2 GPIO.036.081.1:DATAIN.2
HMC.025.081:PHYDDIOCKNDOUT.3 GPIO.036.081.1:DATAIN.3
HMC.025.081:PHYDDIOCSNACLR.0 GPIO.028.081.0:ACLR
HMC.025.081:PHYDDIOCSNACLR.1 GPIO.028.081.1:ACLR
HMC.025.081:PHYDDIOCSNDOUT.0 GPIO.028.081.0:DATAIN.0
HMC.025.081:PHYDDIOCSNDOUT.1 GPIO.028.081.0:DATAIN.1
HMC.025.081:PHYDDIOCSNDOUT.2 GPIO.028.081.0:DATAIN.2
HMC.025.081:PHYDDIOCSNDOUT.3 GPIO.028.081.0:DATAIN.3
HMC.025.081:PHYDDIOCSNDOUT.4 GPIO.028.081.1:DATAIN.0
HMC.025.081:PHYDDIOCSNDOUT.5 GPIO.028.081.1:DATAIN.1
HMC.025.081:PHYDDIOCSNDOUT.6 GPIO.028.081.1:DATAIN.2
HMC.025.081:PHYDDIOCSNDOUT.7 GPIO.028.081.1:DATAIN.3
HMC.025.081:PHYDDIODMDOUT.0 GPIO.056.081.2:DATAIN.0
HMC.025.081:PHYDDIODMDOUT.1 GPIO.056.081.2:DATAIN.1
HMC.025.081:PHYDDIODMDOUT.2 GPIO.056.081.2:DATAIN.2
HMC.025.081:PHYDDIODMDOUT.3 GPIO.056.081.2:DATAIN.3
HMC.025.081:PHYDDIODMDOUT.4 GPIO.064.081.2:DATAIN.0
HMC.025.081:PHYDDIODMDOUT.5 GPIO.064.081.2:DATAIN.1
HMC.025.081:PHYDDIODMDOUT.6 GPIO.064.081.2:DATAIN.2
HMC.025.081:PHYDDIODMDOUT.7 GPIO.064.081.2:DATAIN.3
HMC.025.081:PHYDDIODMDOUT.8 GPIO.072.081.2:DATAIN.0
HMC.025.081:PHYDDIODMDOUT.9 GPIO.072.081.2:DATAIN.1
HMC.025.081:PHYDDIODMDOUT.10 GPIO.072.081.2:DATAIN.2
HMC.025.081:PHYDDIODMDOUT.11 GPIO.072.081.2:DATAIN.3
HMC.025.081:PHYDDIODMDOUT.12 GPIO.080.081.2:DATAIN.0
HMC.025.081:PHYDDIODMDOUT.13 GPIO.080.081.2:DATAIN.1
HMC.025.081:PHYDDIODMDOUT.14 GPIO.080.081.2:DATAIN.2
HMC.025.081:PHYDDIODMDOUT.15 GPIO.080.081.2:DATAIN.3
HMC.025.081:PHYDDIODMDOUT.16 GPIO.088.081.2:DATAIN.0
HMC.025.081:PHYDDIODMDOUT.17 GPIO.088.081.2:DATAIN.1
HMC.025.081:PHYDDIODMDOUT.18 GPIO.088.081.2:DATAIN.2
HMC.025.081:PHYDDIODMDOUT.19 GPIO.088.081.2:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.0 GPIO.050.081.1:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.1 GPIO.050.081.1:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.2 GPIO.050.081.1:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.3 GPIO.050.081.1:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.4 GPIO.050.081.0:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.5 GPIO.050.081.0:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.6 GPIO.050.081.0:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.7 GPIO.050.081.0:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.8 GPIO.050.081.2:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.9 GPIO.050.081.2:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.10 GPIO.050.081.2:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.11 GPIO.050.081.2:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.12 GPIO.052.081.3:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.13 GPIO.052.081.3:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.14 GPIO.052.081.3:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.15 GPIO.052.081.3:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.16 GPIO.054.081.1:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.17 GPIO.054.081.1:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.18 GPIO.054.081.1:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.19 GPIO.054.081.1:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.20 GPIO.054.081.0:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.21 GPIO.054.081.0:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.22 GPIO.054.081.0:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.23 GPIO.054.081.0:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.24 GPIO.054.081.2:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.25 GPIO.054.081.2:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.26 GPIO.054.081.2:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.27 GPIO.054.081.2:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.28 GPIO.056.081.3:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.29 GPIO.056.081.3:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.30 GPIO.056.081.3:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.31 GPIO.056.081.3:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.36 GPIO.058.081.1:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.37 GPIO.058.081.1:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.38 GPIO.058.081.1:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.39 GPIO.058.081.1:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.40 GPIO.058.081.0:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.41 GPIO.058.081.0:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.42 GPIO.058.081.0:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.43 GPIO.058.081.0:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.44 GPIO.058.081.2:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.45 GPIO.058.081.2:DATAIN.1
HMC.025.081:PHYDDIODQDOUT.46 GPIO.058.081.2:DATAIN.2
HMC.025.081:PHYDDIODQDOUT.47 GPIO.058.081.2:DATAIN.3
HMC.025.081:PHYDDIODQDOUT.48 GPIO.060.081.3:DATAIN.0
HMC.025.081:PHYDDIODQDOUT.49 GPIO.060.081.3:DATAIN.1
