GPIO.065.000.1:DATAOUT.0 HMC.041.000:DDIOPHYDQDIN.0
GPIO.073.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.38
GPIO.073.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.39
GPIO.073.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.40
GPIO.073.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.41
GPIO.073.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.42
GPIO.073.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.43
GPIO.073.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.44
GPIO.073.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.45
GPIO.073.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.46
GPIO.073.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.47
GPIO.075.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.48
GPIO.075.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.49
GPIO.075.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.50
GPIO.075.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.51
GPIO.077.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.52
GPIO.077.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.53
GPIO.077.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.54
GPIO.077.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.55
GPIO.077.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.56
GPIO.077.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.57
GPIO.077.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.58
GPIO.077.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.59
GPIO.077.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.60
GPIO.077.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.61
GPIO.077.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.62
GPIO.077.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.63
GPIO.079.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.64
GPIO.079.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.65
GPIO.079.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.66
GPIO.079.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.67
GPIO.082.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.72
GPIO.082.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.73
GPIO.082.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.74
GPIO.082.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.75
GPIO.082.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.76
GPIO.082.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.77
GPIO.082.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.78
GPIO.082.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.79
GPIO.082.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.80
GPIO.082.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.81
GPIO.082.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.82
GPIO.082.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.83
GPIO.084.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.84
GPIO.084.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.85
GPIO.084.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.86
GPIO.084.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.87
GPIO.086.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.88
GPIO.086.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.89
GPIO.086.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.90
GPIO.086.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.91
GPIO.086.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.92
GPIO.086.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.93
GPIO.086.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.94
GPIO.086.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.95
GPIO.086.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.96
GPIO.086.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.97
GPIO.086.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.98
GPIO.086.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.99
GPIO.088.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.100
GPIO.088.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.101
GPIO.088.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.102
GPIO.088.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.103
GPIO.090.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.108
GPIO.090.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.109
GPIO.090.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.110
GPIO.090.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.111
GPIO.090.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.112
GPIO.090.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.113
GPIO.090.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.114
GPIO.090.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.115
GPIO.090.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.116
GPIO.090.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.117
GPIO.090.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.118
GPIO.090.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.119
GPIO.092.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.120
GPIO.092.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.121
GPIO.092.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.122
GPIO.092.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.123
GPIO.094.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.124
GPIO.094.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.125
GPIO.094.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.126
GPIO.094.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.127
GPIO.094.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.128
GPIO.094.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.129
GPIO.094.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.130
GPIO.094.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.131
GPIO.094.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.132
GPIO.094.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.133
GPIO.094.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.134
GPIO.094.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.135
GPIO.096.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.136
GPIO.096.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.137
GPIO.096.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.138
GPIO.096.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.139
GPIO.098.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.144
GPIO.098.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.145
GPIO.098.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.146
GPIO.098.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.147
GPIO.098.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.148
GPIO.098.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.149
GPIO.098.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.150
GPIO.098.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.151
GPIO.098.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.152
GPIO.098.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.153
GPIO.098.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.154
GPIO.098.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.155
GPIO.100.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.156
GPIO.100.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.157
GPIO.100.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.158
GPIO.100.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.159
GPIO.102.115.1:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.160
GPIO.102.115.1:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.161
GPIO.102.115.1:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.162
GPIO.102.115.1:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.163
GPIO.102.115.0:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.164
GPIO.102.115.0:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.165
GPIO.102.115.0:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.166
GPIO.102.115.0:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.167
GPIO.102.115.2:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.168
GPIO.102.115.2:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.169
GPIO.102.115.2:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.170
GPIO.102.115.2:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.171
GPIO.104.115.3:DATAOUT.0 HMC.041.115:DDIOPHYDQDIN.172
GPIO.104.115.3:DATAOUT.1 HMC.041.115:DDIOPHYDQDIN.173
GPIO.104.115.3:DATAOUT.2 HMC.041.115:DDIOPHYDQDIN.174
GPIO.104.115.3:DATAOUT.3 HMC.041.115:DDIOPHYDQDIN.175
HMC.041.115:PHYDDIOADDRACLR.0 GPIO.054.115.2:ACLR
HMC.041.115:PHYDDIOADDRACLR.1 GPIO.054.115.3:ACLR
HMC.041.115:PHYDDIOADDRACLR.2 GPIO.052.115.2:ACLR
HMC.041.115:PHYDDIOADDRACLR.3 GPIO.052.115.3:ACLR
HMC.041.115:PHYDDIOADDRACLR.4 GPIO.052.115.0:ACLR
HMC.041.115:PHYDDIOADDRACLR.5 GPIO.052.115.1:ACLR
HMC.041.115:PHYDDIOADDRACLR.6 GPIO.050.115.2:ACLR
HMC.041.115:PHYDDIOADDRACLR.7 GPIO.050.115.3:ACLR
HMC.041.115:PHYDDIOADDRACLR.8 GPIO.044.115.0:ACLR
HMC.041.115:PHYDDIOADDRACLR.9 GPIO.044.115.1:ACLR
HMC.041.115:PHYDDIOADDRACLR.10 GPIO.044.115.2:ACLR
HMC.041.115:PHYDDIOADDRACLR.11 GPIO.044.115.3:ACLR
HMC.041.115:PHYDDIOADDRACLR.12 GPIO.042.115.2:ACLR
HMC.041.115:PHYDDIOADDRACLR.13 GPIO.042.115.3:ACLR
HMC.041.115:PHYDDIOADDRACLR.14 GPIO.040.115.0:ACLR
HMC.041.115:PHYDDIOADDRACLR.15 GPIO.040.115.1:ACLR
HMC.041.115:PHYDDIOADDRDOUT.0 GPIO.054.115.2:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.1 GPIO.054.115.2:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.2 GPIO.054.115.2:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.3 GPIO.054.115.2:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.4 GPIO.054.115.3:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.5 GPIO.054.115.3:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.6 GPIO.054.115.3:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.7 GPIO.054.115.3:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.8 GPIO.052.115.2:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.9 GPIO.052.115.2:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.10 GPIO.052.115.2:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.11 GPIO.052.115.2:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.12 GPIO.052.115.3:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.13 GPIO.052.115.3:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.14 GPIO.052.115.3:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.15 GPIO.052.115.3:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.16 GPIO.052.115.0:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.17 GPIO.052.115.0:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.18 GPIO.052.115.0:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.19 GPIO.052.115.0:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.20 GPIO.052.115.1:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.21 GPIO.052.115.1:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.22 GPIO.052.115.1:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.23 GPIO.052.115.1:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.24 GPIO.050.115.2:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.25 GPIO.050.115.2:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.26 GPIO.050.115.2:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.27 GPIO.050.115.2:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.28 GPIO.050.115.3:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.29 GPIO.050.115.3:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.30 GPIO.050.115.3:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.31 GPIO.050.115.3:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.32 GPIO.044.115.0:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.33 GPIO.044.115.0:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.34 GPIO.044.115.0:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.35 GPIO.044.115.0:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.36 GPIO.044.115.1:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.37 GPIO.044.115.1:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.38 GPIO.044.115.1:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.39 GPIO.044.115.1:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.40 GPIO.044.115.2:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.41 GPIO.044.115.2:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.42 GPIO.044.115.2:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.43 GPIO.044.115.2:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.44 GPIO.044.115.3:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.45 GPIO.044.115.3:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.46 GPIO.044.115.3:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.47 GPIO.044.115.3:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.48 GPIO.042.115.2:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.49 GPIO.042.115.2:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.50 GPIO.042.115.2:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.51 GPIO.042.115.2:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.52 GPIO.042.115.3:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.53 GPIO.042.115.3:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.54 GPIO.042.115.3:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.55 GPIO.042.115.3:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.56 GPIO.040.115.0:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.57 GPIO.040.115.0:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.58 GPIO.040.115.0:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.59 GPIO.040.115.0:DATAIN.3
HMC.041.115:PHYDDIOADDRDOUT.60 GPIO.040.115.1:DATAIN.0
HMC.041.115:PHYDDIOADDRDOUT.61 GPIO.040.115.1:DATAIN.1
HMC.041.115:PHYDDIOADDRDOUT.62 GPIO.040.115.1:DATAIN.2
HMC.041.115:PHYDDIOADDRDOUT.63 GPIO.040.115.1:DATAIN.3
HMC.041.115:PHYDDIOBAACLR GPIO.048.115.1:ACLR
HMC.041.115:PHYDDIOBADOUT.0 GPIO.048.115.2:DATAIN.0
HMC.041.115:PHYDDIOBADOUT.1 GPIO.048.115.2:DATAIN.1
HMC.041.115:PHYDDIOBADOUT.2 GPIO.048.115.2:DATAIN.2
HMC.041.115:PHYDDIOBADOUT.3 GPIO.048.115.2:DATAIN.3
HMC.041.115:PHYDDIOCASNACLR GPIO.046.115.2:ACLR
HMC.041.115:PHYDDIOCASNDOUT.0 GPIO.046.115.2:DATAIN.0
HMC.041.115:PHYDDIOCASNDOUT.1 GPIO.046.115.2:DATAIN.1
HMC.041.115:PHYDDIOCASNDOUT.2 GPIO.046.115.2:DATAIN.2
HMC.041.115:PHYDDIOCASNDOUT.3 GPIO.046.115.2:DATAIN.3
HMC.041.115:PHYDDIOCKDOUT.0 GPIO.050.115.0:DATAIN.0
HMC.041.115:PHYDDIOCKDOUT.1 GPIO.050.115.0:DATAIN.1
HMC.041.115:PHYDDIOCKDOUT.2 GPIO.050.115.0:DATAIN.2
HMC.041.115:PHYDDIOCKDOUT.3 GPIO.050.115.0:DATAIN.3
HMC.041.115:PHYDDIOCKEACLR.0 GPIO.077.115.3:ACLR
HMC.041.115:PHYDDIOCKEACLR.1 GPIO.075.115.2:ACLR
HMC.041.115:PHYDDIOCKEDOUT.0 GPIO.077.115.3:DATAIN.0
HMC.041.115:PHYDDIOCKEDOUT.1 GPIO.077.115.3:DATAIN.1
HMC.041.115:PHYDDIOCKEDOUT.2 GPIO.077.115.3:DATAIN.2
HMC.041.115:PHYDDIOCKEDOUT.3 GPIO.077.115.3:DATAIN.3
HMC.041.115:PHYDDIOCKEDOUT.4 GPIO.075.115.2:DATAIN.0
HMC.041.115:PHYDDIOCKEDOUT.5 GPIO.075.115.2:DATAIN.1
HMC.041.115:PHYDDIOCKEDOUT.6 GPIO.075.115.2:DATAIN.2
HMC.041.115:PHYDDIOCKEDOUT.7 GPIO.075.115.2:DATAIN.3
HMC.041.115:PHYDDIOCKNDOUT.0 GPIO.050.115.1:DATAIN.0
HMC.041.115:PHYDDIOCKNDOUT.1 GPIO.050.115.1:DATAIN.1
HMC.041.115:PHYDDIOCKNDOUT.2 GPIO.050.115.1:DATAIN.2
HMC.041.115:PHYDDIOCKNDOUT.3 GPIO.050.115.1:DATAIN.3
HMC.041.115:PHYDDIOCSNACLR.0 GPIO.042.115.0:ACLR
HMC.041.115:PHYDDIOCSNACLR.1 GPIO.042.115.1:ACLR
HMC.041.115:PHYDDIOCSNDOUT.0 GPIO.042.115.0:DATAIN.0
HMC.041.115:PHYDDIOCSNDOUT.1 GPIO.042.115.0:DATAIN.1
HMC.041.115:PHYDDIOCSNDOUT.2 GPIO.042.115.0:DATAIN.2
HMC.041.115:PHYDDIOCSNDOUT.3 GPIO.042.115.0:DATAIN.3
HMC.041.115:PHYDDIOCSNDOUT.4 GPIO.042.115.1:DATAIN.0
HMC.041.115:PHYDDIOCSNDOUT.5 GPIO.042.115.1:DATAIN.1
HMC.041.115:PHYDDIOCSNDOUT.6 GPIO.042.115.1:DATAIN.2
HMC.041.115:PHYDDIOCSNDOUT.7 GPIO.042.115.1:DATAIN.3
HMC.041.115:PHYDDIODMDOUT.0 GPIO.071.115.2:DATAIN.0
HMC.041.115:PHYDDIODMDOUT.1 GPIO.071.115.2:DATAIN.1
HMC.041.115:PHYDDIODMDOUT.2 GPIO.071.115.2:DATAIN.2
HMC.041.115:PHYDDIODMDOUT.3 GPIO.071.115.2:DATAIN.3
HMC.041.115:PHYDDIODMDOUT.4 GPIO.079.115.2:DATAIN.0
HMC.041.115:PHYDDIODMDOUT.5 GPIO.079.115.2:DATAIN.1
HMC.041.115:PHYDDIODMDOUT.6 GPIO.079.115.2:DATAIN.2
HMC.041.115:PHYDDIODMDOUT.7 GPIO.079.115.2:DATAIN.3
HMC.041.115:PHYDDIODMDOUT.8 GPIO.088.115.2:DATAIN.0
HMC.041.115:PHYDDIODMDOUT.9 GPIO.088.115.2:DATAIN.1
HMC.041.115:PHYDDIODMDOUT.10 GPIO.088.115.2:DATAIN.2
HMC.041.115:PHYDDIODMDOUT.11 GPIO.088.115.2:DATAIN.3
HMC.041.115:PHYDDIODMDOUT.12 GPIO.096.115.2:DATAIN.0
HMC.041.115:PHYDDIODMDOUT.13 GPIO.096.115.2:DATAIN.1
HMC.041.115:PHYDDIODMDOUT.14 GPIO.096.115.2:DATAIN.2
HMC.041.115:PHYDDIODMDOUT.15 GPIO.096.115.2:DATAIN.3
HMC.041.115:PHYDDIODMDOUT.16 GPIO.104.115.2:DATAIN.0
HMC.041.115:PHYDDIODMDOUT.17 GPIO.104.115.2:DATAIN.1
HMC.041.115:PHYDDIODMDOUT.18 GPIO.104.115.2:DATAIN.2
HMC.041.115:PHYDDIODMDOUT.19 GPIO.104.115.2:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.0 GPIO.065.115.1:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.1 GPIO.065.115.1:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.2 GPIO.065.115.1:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.3 GPIO.065.115.1:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.4 GPIO.065.115.0:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.5 GPIO.065.115.0:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.6 GPIO.065.115.0:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.7 GPIO.065.115.0:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.8 GPIO.065.115.2:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.9 GPIO.065.115.2:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.10 GPIO.065.115.2:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.11 GPIO.065.115.2:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.12 GPIO.067.115.3:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.13 GPIO.067.115.3:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.14 GPIO.067.115.3:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.15 GPIO.067.115.3:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.16 GPIO.069.115.1:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.17 GPIO.069.115.1:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.18 GPIO.069.115.1:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.19 GPIO.069.115.1:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.20 GPIO.069.115.0:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.21 GPIO.069.115.0:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.22 GPIO.069.115.0:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.23 GPIO.069.115.0:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.24 GPIO.069.115.2:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.25 GPIO.069.115.2:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.26 GPIO.069.115.2:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.27 GPIO.069.115.2:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.28 GPIO.071.115.3:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.29 GPIO.071.115.3:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.30 GPIO.071.115.3:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.31 GPIO.071.115.3:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.36 GPIO.073.115.1:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.37 GPIO.073.115.1:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.38 GPIO.073.115.1:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.39 GPIO.073.115.1:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.40 GPIO.073.115.0:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.41 GPIO.073.115.0:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.42 GPIO.073.115.0:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.43 GPIO.073.115.0:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.44 GPIO.073.115.2:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.45 GPIO.073.115.2:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.46 GPIO.073.115.2:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.47 GPIO.073.115.2:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.48 GPIO.075.115.3:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.49 GPIO.075.115.3:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.50 GPIO.075.115.3:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.51 GPIO.075.115.3:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.52 GPIO.077.115.1:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.53 GPIO.077.115.1:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.54 GPIO.077.115.1:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.55 GPIO.077.115.1:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.56 GPIO.077.115.0:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.57 GPIO.077.115.0:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.58 GPIO.077.115.0:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.59 GPIO.077.115.0:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.60 GPIO.077.115.2:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.61 GPIO.077.115.2:DATAIN.1
HMC.041.115:PHYDDIODQDOUT.62 GPIO.077.115.2:DATAIN.2
HMC.041.115:PHYDDIODQDOUT.63 GPIO.077.115.2:DATAIN.3
HMC.041.115:PHYDDIODQDOUT.64 GPIO.079.115.3:DATAIN.0
HMC.041.115:PHYDDIODQDOUT.65 GPIO.079.115.3:DATAIN.1
